run_id,iteration,timestamp,objective_total,backend,progress_schema_version,objective_terms.infidelity,objective_terms.leakage,objective_terms.time_reg,objective_terms.grid_penalty,objective_terms.constraint_penalty,metrics.fidelity_subspace,metrics.leakage_avg,metrics.leakage_worst,best_so_far.objective_total,best_so_far.iteration,params_summary.max_amp,params_summary.max_detuning,params_summary.times.QubitRotation,params_summary.times.SQR,params_summary.times.Displacement
run_000,27,1772857401.9059172,0.02984699550358083,ideal,1,0.029846995503580498,3.3306690738754696e-16,0.0,0.0,0.0,0.9701530044964195,1.295260195396016e-16,3.3306690738754696e-16,0.02984699550358083,27,4.346618586084343,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,28,1772857403.1641436,0.025258489335131196,ideal,1,0.025258489335130307,8.881784197001252e-16,0.0,0.0,0.0,0.9747415106648697,2.9605947323337506e-16,8.881784197001252e-16,0.025258489335131196,28,4.469908422686273,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,29,1772857404.4127662,0.023761516087875134,ideal,1,0.023761516087875134,0.0,0.0,0.0,0.0,0.9762384839121249,0.0,0.0,0.023761516087875134,29,4.52138842583028,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,30,1772857405.8111928,0.018706578656304762,ideal,1,0.01870657865630454,2.220446049250313e-16,0.0,0.0,0.0,0.9812934213436955,9.251858538542972e-17,2.220446049250313e-16,0.018706578656304762,30,4.792154505896192,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,31,1772857407.0670435,0.017231645328967926,ideal,1,0.017231645328967704,2.220446049250313e-16,0.0,0.0,0.0,0.9827683546710323,1.295260195396016e-16,2.220446049250313e-16,0.017231645328967926,31,4.854440367613583,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,32,1772857408.3896625,0.016111109811630442,ideal,1,0.01611110981163011,3.3306690738754696e-16,0.0,0.0,0.0,0.9838888901883699,1.1102230246251565e-16,3.3306690738754696e-16,0.016111109811630442,32,4.895686477751521,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,33,1772857409.6913576,0.01289843638699184,ideal,1,0.012898436386991285,5.551115123125783e-16,0.0,0.0,0.0,0.9871015636130087,1.4802973661668753e-16,5.551115123125783e-16,0.01289843638699184,33,5.039228090682901,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,34,1772857410.9008737,0.012195756428057813,ideal,1,0.012195756428057813,0.0,0.0,0.0,0.0,0.9878042435719422,0.0,0.0,0.012195756428057813,34,5.0219523200876175,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,35,1772857412.4495692,0.00992428884141583,ideal,1,0.009924288841415607,2.220446049250313e-16,0.0,0.0,0.0,0.9900757111585844,9.251858538542972e-17,2.220446049250313e-16,0.00992428884141583,35,4.905026445455299,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,36,1772857413.7797587,0.009412403080013121,ideal,1,0.009412403080013121,0.0,0.0,0.0,0.0,0.9905875969199869,0.0,0.0,0.009412403080013121,36,4.890052239645171,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,37,1772857415.0732872,0.008016486290295943,ideal,1,0.008016486290295943,0.0,0.0,0.0,0.0,0.9919835137097041,0.0,0.0,0.008016486290295943,37,4.795537026473564,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,38,1772857416.3031967,0.007784906729647378,ideal,1,0.007784906729646601,7.771561172376096e-16,0.0,0.0,0.0,0.9922150932703534,3.515706244646329e-16,7.771561172376096e-16,0.007784906729647378,38,4.795068336757929,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,39,1772857417.6452217,0.006434477799612481,ideal,1,0.006434477799612037,4.440892098500626e-16,0.0,0.0,0.0,0.993565522200388,2.0354088784794536e-16,4.440892098500626e-16,0.006434477799612481,39,4.802532804915415,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,40,1772857418.874881,0.006186245199069629,ideal,1,0.006186245199069629,0.0,0.0,0.0,0.0,0.9938137548009304,0.0,0.0,0.006186245199069629,40,4.808661001600223,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,41,1772857420.2099621,0.0055043950876740855,ideal,1,0.00550439508767353,5.551115123125783e-16,0.0,0.0,0.0,0.9944956049123265,1.6653345369377348e-16,5.551115123125783e-16,0.0055043950876740855,41,4.791976180350895,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,42,1772857421.5603638,0.005257705186009987,ideal,1,0.005257705186009876,1.1102230246251565e-16,0.0,0.0,0.0,0.9947422948139901,1.850371707708594e-17,1.1102230246251565e-16,0.005257705186009987,42,4.775085290887422,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,43,1772857422.964347,0.004205438880234391,ideal,1,0.004205438880234058,3.3306690738754696e-16,0.0,0.0,0.0,0.9957945611197659,1.295260195396016e-16,3.3306690738754696e-16,0.004205438880234391,43,4.869572747112488,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,44,1772857424.2244055,0.004028250637310271,ideal,1,0.004028250637309938,3.3306690738754696e-16,0.0,0.0,0.0,0.9959717493626901,9.251858538542972e-17,3.3306690738754696e-16,0.004028250637310271,44,4.895088418700677,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,45,1772857425.4828024,0.003750022181987056,ideal,1,0.003750022181986057,9.992007221626409e-16,0.0,0.0,0.0,0.9962499778180139,3.1456319031046104e-16,9.992007221626409e-16,0.003750022181987056,45,4.958556259509452,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,46,1772857426.7932017,0.0036954338587448232,ideal,1,0.00369543385874449,3.3306690738754696e-16,0.0,0.0,0.0,0.9963045661412555,1.295260195396016e-16,3.3306690738754696e-16,0.0036954338587448232,46,4.958832721340914,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,47,1772857428.82684,0.0035092786242438834,ideal,1,0.0035092786242438834,0.0,0.0,0.0,0.0,0.9964907213757561,0.0,0.0,0.0035092786242438834,47,4.956462286448861,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,48,1772857431.3787854,0.003453102800694441,ideal,1,0.0034531028006933306,1.1102230246251565e-15,0.0,0.0,0.0,0.9965468971993067,5.736152293896642e-16,1.1102230246251565e-15,0.003453102800694441,48,4.95452072088652,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,49,1772857432.7595892,0.0032220644541346433,ideal,1,0.003222064454133977,6.661338147750939e-16,0.0,0.0,0.0,0.996777935545866,1.6653345369377348e-16,6.661338147750939e-16,0.0032220644541346433,49,4.9411561615311745,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,50,1772857434.0635724,0.003179953736492158,ideal,1,0.003179953736491825,3.3306690738754696e-16,0.0,0.0,0.0,0.9968200462635082,1.1102230246251565e-16,3.3306690738754696e-16,0.003179953736492158,50,4.944528248373044,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,51,1772857435.347371,0.003040795386279327,ideal,1,0.0030407953862784387,8.881784197001252e-16,0.0,0.0,0.0,0.9969592046137216,2.4054832200211723e-16,8.881784197001252e-16,0.003040795386279327,51,4.975688540729441,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,52,1772857436.6172953,0.0030034702154106974,ideal,1,0.0030034702154101423,5.551115123125783e-16,0.0,0.0,0.0,0.9969965297845899,2.590520390792032e-16,5.551115123125783e-16,0.0030034702154106974,52,4.986783865826675,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,53,1772857437.9159255,0.0027677355590254304,ideal,1,0.0027677355590252084,2.220446049250313e-16,0.0,0.0,0.0,0.9972322644409748,5.551115123125783e-17,2.220446049250313e-16,0.0027677355590254304,53,5.101152588209486,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,54,1772857439.2921495,0.002701366700675778,ideal,1,0.002701366700675112,6.661338147750939e-16,0.0,0.0,0.0,0.9972986332993249,3.1456319031046104e-16,6.661338147750939e-16,0.002701366700675778,54,5.1180870317723794,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,55,1772857440.6539404,0.002175097213600763,ideal,1,0.0021750972135995417,1.2212453270876722e-15,0.0,0.0,0.0,0.9978249027864005,9.62193288008469e-16,1.2212453270876722e-15,0.002175097213600763,55,5.269213986192914,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,56,1772857441.9685483,0.0019854579363728364,ideal,1,0.0019854579363719482,8.881784197001252e-16,0.0,0.0,0.0,0.998014542063628,3.515706244646329e-16,8.881784197001252e-16,0.0019854579363728364,56,5.294934432622297,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,57,1772857443.3415482,0.0012342356920860276,ideal,1,0.0012342356920852504,7.771561172376096e-16,0.0,0.0,0.0,0.9987657643079147,1.8503717077085943e-16,7.771561172376096e-16,0.0012342356920860276,57,5.426533942032252,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,58,1772857444.585048,0.0010861699730063679,ideal,1,0.0010861699730057017,6.661338147750939e-16,0.0,0.0,0.0,0.9989138300269943,2.0354088784794536e-16,6.661338147750939e-16,0.0010861699730063679,58,5.443678762450051,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,59,1772857445.8336957,0.0006907949384215017,ideal,1,0.0006907949384212797,2.220446049250313e-16,0.0,0.0,0.0,0.9993092050615787,5.551115123125783e-17,2.220446049250313e-16,0.0006907949384215017,59,5.5306589212021855,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,60,1772857447.0416803,0.0006292896187025665,ideal,1,0.0006292896187019004,6.661338147750939e-16,0.0,0.0,0.0,0.9993707103812981,2.590520390792032e-16,6.661338147750939e-16,0.0006292896187025665,60,5.546981583908983,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,61,1772857448.327729,0.0004182164760933027,ideal,1,0.0004182164760933027,0.0,0.0,0.0,0.0,0.9995817835239067,0.0,0.0,0.0004182164760933027,61,5.648272009702657,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,62,1772857449.5826254,0.0003810658727899652,ideal,1,0.0003810658727895211,4.440892098500626e-16,0.0,0.0,0.0,0.9996189341272105,1.4802973661668753e-16,4.440892098500626e-16,0.0003810658727899652,62,5.662262785333769,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,63,1772857450.8649142,0.00015698744879788507,ideal,1,0.00015698744879744098,4.440892098500626e-16,0.0,0.0,0.0,0.9998430125512026,1.4802973661668753e-16,4.440892098500626e-16,0.00015698744879788507,63,5.802651077375049,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,64,1772857452.1166477,0.00012806679228549722,ideal,1,0.00012806679228549722,0.0,0.0,0.0,0.0,0.9998719332077145,0.0,0.0,0.00012806679228549722,64,5.818199671081567,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,65,1772857453.526237,4.630866750843232e-05,ideal,1,4.6308667508099255e-05,3.3306690738754696e-16,0.0,0.0,0.0,0.9999536913324919,7.401486830834377e-17,3.3306690738754696e-16,4.630866750843232e-05,65,5.903149533448276,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,66,1772857454.7250826,3.6402170671134826e-05,ideal,1,3.6402170671134826e-05,0.0,0.0,0.0,0.0,0.9999635978293289,0.0,0.0,3.6402170671134826e-05,66,5.915020880202663,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,67,1772857455.9984245,2.0144139758593305e-05,ideal,1,2.0144139758593305e-05,0.0,0.0,0.0,0.0,0.9999798558602414,0.0,0.0,2.0144139758593305e-05,67,5.95855257180929,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,68,1772857457.1941814,1.763434835810873e-05,ideal,1,1.763434835755362e-05,5.551115123125783e-16,0.0,0.0,0.0,0.9999823656516424,9.251858538542972e-17,5.551115123125783e-16,1.763434835810873e-05,68,5.966357237467143,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,69,1772857458.4317386,1.2090345735460417e-05,ideal,1,1.2090345734905306e-05,5.551115123125783e-16,0.0,0.0,0.0,0.9999879096542651,2.590520390792032e-16,5.551115123125783e-16,1.2090345735460417e-05,69,5.997258784857766,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,70,1772857459.6471813,1.1282649380772725e-05,ideal,1,1.1282649380439658e-05,3.3306690738754696e-16,0.0,0.0,0.0,0.9999887173506196,9.251858538542972e-17,3.3306690738754696e-16,1.1282649380772725e-05,70,6.0006635292931465,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,71,1772857460.9658391,8.807070855487709e-06,ideal,1,8.807070854821575e-06,6.661338147750939e-16,0.0,0.0,0.0,0.9999911929291452,1.4802973661668753e-16,6.661338147750939e-16,8.807070855487709e-06,71,6.0205249612474105,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,72,1772857462.2114997,8.295923243584191e-06,ideal,1,8.295923243140102e-06,4.440892098500626e-16,0.0,0.0,0.0,0.9999917040767569,3.515706244646329e-16,4.440892098500626e-16,8.295923243584191e-06,72,6.023647109050351,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,73,1772857463.513383,6.887699300905936e-06,ideal,1,6.887699300794914e-06,1.1102230246251565e-16,0.0,0.0,0.0,0.9999931123006992,3.700743415417188e-17,1.1102230246251565e-16,6.887699300905936e-06,73,6.041161885702951,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,74,1772857464.821705,6.66034471996646e-06,ideal,1,6.660344719855438e-06,1.1102230246251565e-16,0.0,0.0,0.0,0.9999933396552801,1.850371707708594e-17,1.1102230246251565e-16,6.66034471996646e-06,74,6.043386555357543,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,75,1772857466.139917,5.7780908210292026e-06,ideal,1,5.778090820585113e-06,4.440892098500626e-16,0.0,0.0,0.0,0.9999942219091794,1.6653345369377348e-16,4.440892098500626e-16,5.7780908210292026e-06,75,6.056297119409814,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,76,1772857467.5590887,5.558223762358594e-06,ideal,1,5.5582237618034824e-06,5.551115123125783e-16,0.0,0.0,0.0,0.9999944417762382,1.6653345369377348e-16,5.551115123125783e-16,5.558223762358594e-06,76,6.057756182854342,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,77,1772857469.112888,5.0809471114909854e-06,ideal,1,5.080947110491785e-06,9.992007221626409e-16,0.0,0.0,0.0,0.9999949190528895,3.7007434154171886e-16,9.992007221626409e-16,5.0809471114909854e-06,77,6.062146059443226,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,78,1772857470.9873173,5.003082598875608e-06,ideal,1,5.003082598320496e-06,5.551115123125783e-16,0.0,0.0,0.0,0.9999949969174017,2.4054832200211723e-16,5.551115123125783e-16,5.003082598875608e-06,78,6.062609135107252,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,79,1772857472.640004,4.704298575020083e-06,ideal,1,4.704298574687016e-06,3.3306690738754696e-16,0.0,0.0,0.0,0.9999952957014253,7.401486830834377e-17,3.3306690738754696e-16,4.704298575020083e-06,79,6.065181885505232,0.0,1.01e-06,1.01e-06,1.01e-06
run_000,80,1772857474.158834,4.6026243256669375e-06,ideal,1,4.602624325555915e-06,1.1102230246251565e-16,0.0,0.0,0.0,0.9999953973756744,1.850371707708594e-17,1.1102230246251565e-16,4.6026243256669375e-06,80,6.06565825947919,0.0,1.01e-06,1.01e-06,1.01e-06
run_001,0,1772857474.4876165,0.8109590565057491,ideal,1,0.8109590565057486,4.440892098500626e-16,0.0,0.0,0.0,0.18904094349425135,9.251858538542972e-17,4.440892098500626e-16,0.8109590565057491,0,0.5641747788856679,0.0,1.01e-06,1.01e-06,1.01e-06
run_001,1,1772857475.7418187,0.30703523271616096,ideal,1,0.30703523271616096,0.0,0.0,0.0,0.0,0.692964767283839,0.0,0.0,0.30703523271616096,1,1.645917818871442,0.0,1.01e-06,1.01e-06,1.01e-06
run_001,2,1772857476.9576232,0.27082260924527324,ideal,1,0.2708226092452729,3.3306690738754696e-16,0.0,0.0,0.0,0.7291773907547271,1.1102230246251565e-16,3.3306690738754696e-16,0.27082260924527324,2,1.578354332819602,0.0,1.01e-06,1.01e-06,1.01e-06
run_001,3,1772857478.3018188,0.23214941625221464,ideal,1,0.23214941625221375,8.881784197001252e-16,0.0,0.0,0.0,0.7678505837477863,2.9605947323337506e-16,8.881784197001252e-16,0.23214941625221464,3,1.679083474645916,0.0,1.01e-06,1.01e-06,1.01e-06
run_001,4,1772857479.6059217,0.14795559547959414,ideal,1,0.1479555954795938,3.3306690738754696e-16,0.0,0.0,0.0,0.8520444045204062,9.251858538542972e-17,3.3306690738754696e-16,0.14795559547959414,4,1.9833827412117402,0.0,1.01e-06,1.01e-06,1.01e-06
run_001,5,1772857480.741774,0.10934699652164526,ideal,1,0.10934699652164459,6.661338147750939e-16,0.0,0.0,0.0,0.8906530034783554,3.3306690738754696e-16,6.661338147750939e-16,0.10934699652164526,5,1.9905686405510283,0.0,1.01e-06,1.01e-06,1.01e-06
run_001,6,1772857481.9348557,0.08454624176492997,ideal,1,0.08454624176492997,0.0,0.0,0.0,0.0,0.91545375823507,0.0,0.0,0.08454624176492997,6,2.053446549814834,0.0,1.01e-06,1.01e-06,1.01e-06
run_001,7,1772857483.1279175,0.069839025316767,ideal,1,0.06983902531676678,2.220446049250313e-16,0.0,0.0,0.0,0.9301609746832332,3.700743415417188e-17,2.220446049250313e-16,0.069839025316767,7,2.129000253051978,0.0,1.01e-06,1.01e-06,1.01e-06
run_001,8,1772857484.3258474,0.06050939807354261,ideal,1,0.060509398073542275,3.3306690738754696e-16,0.0,0.0,0.0,0.9394906019264577,5.551115123125783e-17,3.3306690738754696e-16,0.06050939807354261,8,2.2900047793908493,0.0,1.01e-06,1.01e-06,1.01e-06
run_001,9,1772857485.5861342,0.04833550022239874,ideal,1,0.04833550022239852,2.220446049250313e-16,0.0,0.0,0.0,0.9516644997776015,7.401486830834377e-17,2.220446049250313e-16,0.04833550022239874,9,2.614786670430188,0.0,1.01e-06,1.01e-06,1.01e-06
run_001,10,1772857486.7863624,0.04639970683736239,ideal,1,0.04639970683736194,4.440892098500626e-16,0.0,0.0,0.0,0.9536002931626381,1.4802973661668753e-16,4.440892098500626e-16,0.04639970683736239,10,2.6332673663264465,0.0,1.01e-06,1.01e-06,1.01e-06
run_001,11,1772857487.9970348,0.043373682809803915,ideal,1,0.04337368280980325,6.661338147750939e-16,0.0,0.0,0.0,0.9566263171901968,3.1456319031046104e-16,6.661338147750939e-16,0.043373682809803915,11,2.664528114937561,0.0,1.01e-06,1.01e-06,1.01e-06
run_001,12,1772857489.3080943,0.04234148128224502,ideal,1,0.04234148128224502,0.0,0.0,0.0,0.0,0.957658518717755,0.0,0.0,0.04234148128224502,12,2.682002485160484,0.0,1.01e-06,1.01e-06,1.01e-06
run_001,13,1772857490.7111104,0.039684765581515125,ideal,1,0.03968476558151457,5.551115123125783e-16,0.0,0.0,0.0,0.9603152344184854,2.220446049250313e-16,5.551115123125783e-16,0.039684765581515125,13,2.775408565188706,0.0,1.01e-06,1.01e-06,1.01e-06
run_001,14,1772857492.051547,0.039246928835371286,ideal,1,0.03924692883537062,6.661338147750939e-16,0.0,0.0,0.0,0.9607530711646294,2.0354088784794536e-16,6.661338147750939e-16,0.039246928835371286,14,2.797746578950375,0.0,1.01e-06,1.01e-06,1.01e-06
run_001,15,1772857493.348949,0.03798677114822935,ideal,1,0.03798677114822835,9.992007221626409e-16,0.0,0.0,0.0,0.9620132288517717,2.220446049250313e-16,9.992007221626409e-16,0.03798677114822935,15,2.8960017593836325,0.0,1.01e-06,1.01e-06,1.01e-06
run_001,16,1772857494.5775273,0.037718830298503425,ideal,1,0.03771883029850287,5.551115123125783e-16,0.0,0.0,0.0,0.9622811697014971,2.4054832200211723e-16,5.551115123125783e-16,0.037718830298503425,16,2.9092083247670937,0.0,1.01e-06,1.01e-06,1.01e-06
run_001,17,1772857495.8916843,0.03696206386908574,ideal,1,0.03696206386908463,1.1102230246251565e-15,0.0,0.0,0.0,0.9630379361309154,3.3306690738754696e-16,1.1102230246251565e-15,0.03696206386908574,17,2.960881434459484,0.0,1.01e-06,1.01e-06,1.01e-06
run_001,18,1772857497.1599846,0.03673084369447799,ideal,1,0.03673084369447743,5.551115123125783e-16,0.0,0.0,0.0,0.9632691563055226,1.1102230246251565e-16,5.551115123125783e-16,0.03673084369447799,18,2.9662825739168133,0.0,1.01e-06,1.01e-06,1.01e-06
