axis_x,axis_y,axis_z,duration_ns,experiment_id,family_id,full_block_process_fidelity,lambda_family,lambda_impl_rad,lambda_overlap_to_target_rot_rad,lambda_target_rad,n,n_max,phi_impl_rad,phi_target_rad,residual_fit_error,residual_post_z_rad,residual_pre_z_rad,rotation_process_fidelity,theta_impl_rad,theta_target_rad
-0.824325148905412,-0.564797316718115,0.038626932444703145,700.0000000000001,uniform_pi_zero_N3_T700ns,B_extended_rot,0.36958462852500895,zero,2.775557561562892e-17,3.141592653589793,0.0,0,3,3.7422915249464404,0.0,1.3633976609110699e-05,1.9401826807904081,-3.141592653589793,0.36958462852500895,1.658703853812585,3.141592653589793
0.7038878338438074,-0.030281550281196556,0.7096653754265034,700.0000000000001,uniform_pi_zero_N3_T700ns,B_extended_rot,0.47635878024286715,zero,0.01985486909886171,0.019854843997272397,0.0,1,3,6.24019139780323,0.0,7.609225891231777e-07,-0.5722573304810998,0.6582680231814964,0.476358780242867,2.7463481807691945,3.141592653589793
0.9948062770573558,0.018596795659125375,0.10007312485625727,700.0000000000001,uniform_pi_zero_N3_T700ns,B_extended_rot,0.9794828960090732,zero,0.172033613476036,0.1720336177899311,0.0,2,3,0.018691709385731215,0.0,1.347505374007607e-07,-0.27758526524126914,0.24020157957687394,0.9794828960090732,3.344552704961369,3.141592653589793
0.6994205350497883,-0.020973229138545782,-0.7144025747505183,700.0000000000001,uniform_pi_zero_N3_T700ns,B_extended_rot,0.48683884247801534,zero,0.45653630972314824,0.456536862947734,0.0,3,3,6.253207711245702,0.0,8.432127367172895e-08,0.23310548522358765,-0.17315038260366222,0.48683884247801523,3.2803124558456958,3.141592653589793
-0.9241019961293097,-0.3591511942287183,0.1305600261715303,700.0000000000001,uniform_pi_zero_N3_T700ns,C_chirp_rot,0.6856842282951077,zero,0.0,3.141592653589793,0.0,0,3,3.5122754350506846,0.0,1.5630686881277108e-05,2.4002188222268144,-3.141592653589793,0.6856842282951077,2.2216737634354278,3.141592653589793
-0.9031106314934991,-0.2238626600928441,-0.3664378483448033,700.0000000000001,uniform_pi_zero_N3_T700ns,C_chirp_rot,0.6911132513321816,zero,0.019854870330229476,-3.121737823449661,0.0,1,3,3.3845746087982636,0.0,1.687372401071851e-05,3.0854990548091195,2.7117147285640124,0.6911132513321813,2.3388234521065496,3.141592653589793
0.8362722976711088,0.1550852078199908,0.5259251110788633,700.0000000000001,uniform_pi_zero_N3_T700ns,C_chirp_rot,0.6975506556007554,zero,0.17203362448897833,0.17203361532283423,0.0,2,3,0.18336511737344216,0.0,6.848438140774603e-07,-0.7390617917100522,0.3723319085620811,0.6975506556007552,3.0400657467683345,3.141592653589793
0.9755766039630903,0.1987932354995544,-0.09344270607951358,700.0000000000001,uniform_pi_zero_N3_T700ns,C_chirp_rot,0.8974579715456726,zero,0.45653648042549133,0.4565363943612782,0.0,3,3,0.20101790883913667,0.0,8.11716669667442e-08,-0.2133219508155504,-0.18871889106772688,0.8974579715456726,3.6239272267445104,3.141592653589793
0.9447219258481496,-0.022733830706691698,0.32708356082683615,700.0000000000001,uniform_pi_zero_N3_T700ns,D_extended_phase,0.8922806175654362,zero,0.0,0.0,0.0,0,3,6.259125905797504,0.0,5.833717309368056e-07,-0.5154834512911157,0.5636026456054397,0.8922806175654362,3.1102706281774353,3.141592653589793
0.9992380146183447,0.001641921941894024,0.038996079725089124,700.0000000000001,uniform_pi_zero_N3_T700ns,D_extended_phase,0.9130730812385934,zero,0.019854868959008933,0.019854847107601426,0.0,1,3,0.0016431725376084548,0.0,0.1778004956711497,-0.0016431680405362137,-0.0016431680405362137,0.9130730812385932,2.547992619185037,3.141592653589793
0.9943280355865017,0.09137172770762034,-0.05443312431243509,700.0000000000001,uniform_pi_zero_N3_T700ns,D_extended_phase,0.8310078986804469,zero,0.17203360994611486,0.17203354431112688,0.0,2,3,0.09163558628318832,0.0,0.3382512535085295,-0.09163550951276855,-0.09163550951276855,0.8310078986804466,2.319966497673319,3.141592653589793
0.8810437641163148,-0.027223685721486875,-0.4722507349358953,700.0000000000001,uniform_pi_zero_N3_T700ns,D_extended_phase,0.7754507365127488,zero,0.45653627658439655,0.4565363739912954,0.0,3,3,6.252295778568099,0.0,3.9828539324971385e-07,0.4760723194074732,-0.41429329127620607,0.775450736512749,3.07791472550612,3.141592653589793
-0.9996933736510621,0.021184724768654035,0.012820534880974264,700.0000000000001,uniform_pi_zero_N3_T700ns,D_chirp_phase,0.967802958550198,zero,0.0,3.141592653589793,0.0,0,3,3.120404602278884,0.0,0.06405686063258281,-3.1204013611732435,-3.1204013611732435,0.967802958550198,2.7841468745511246,3.141592653589793
-0.9519187458841407,-0.07766095976253261,-0.2963435110865883,700.0000000000001,uniform_pi_zero_N3_T700ns,D_chirp_phase,0.8984800526447604,zero,0.01985487280685633,-3.121737784854407,0.0,1,3,3.222995970994983,0.0,0.19589406602870987,3.0601830678105877,3.0601830678105877,0.8984800526447602,2.9573374712017717,3.141592653589793
-0.9698311174352733,-0.14290590215013327,0.19749811843383647,700.0000000000001,uniform_pi_zero_N3_T700ns,D_chirp_phase,0.8801684602066354,zero,0.1720336294612791,-2.969559042065862,0.0,2,3,3.2878912108796334,0.0,0.20680463090504955,2.9952909374958896,2.9952909374958896,0.8801684602066352,2.6291705581379725,3.141592653589793
-0.9383395846932224,0.12228403588208787,-0.3233657965310168,700.0000000000001,uniform_pi_zero_N3_T700ns,D_chirp_phase,0.8639402171557139,zero,0.45653634859091846,-2.6850561819329077,0.0,3,3,3.0120033774936252,0.0,1.8177952683169446e-05,-2.8824086625275447,-3.141592653589793,0.8639402171557137,3.416574176307588,3.141592653589793
0.3671929531125912,0.014293305485980031,0.9300349652581557,700.0000000000001,uniform_pi_zero_N4_T700ns,A_naive,0.13162609646325482,zero,0.0,0.0,0.0,0,4,0.03890622828468806,0.0,6.735140716946535e-07,-0.6179070468014052,0.5400873144085505,0.13162609646325482,2.8320268495533405,3.141592653589793
0.8919439253875294,0.022362496520801613,0.45159268452184054,700.0000000000001,uniform_pi_zero_N4_T700ns,A_naive,0.7341734205870064,zero,0.01985466523174041,0.019854736649055307,0.0,1,4,0.025066388209501498,0.0,2.240709167167962e-07,-0.35881463284901294,0.3086799164340812,0.7341734205870064,3.7045722290799996,3.141592653589793
0.9991064255439077,0.03969793551972588,-0.014506010904025894,700.0000000000001,uniform_pi_zero_N4_T700ns,A_naive,0.8806939597158918,zero,0.17203306533912793,0.17203321950737213,0.0,2,4,0.03971255041769652,0.0,3.5056775007699603e-09,-0.02648253518287058,-0.05294248796690537,0.8806939597158912,3.8420576072520523,3.141592653589793
0.8821795289363121,0.04800030388458763,-0.46846051013153045,700.0000000000001,uniform_pi_zero_N4_T700ns,A_naive,0.7324719157868178,zero,0.45653452131329586,0.45653539353032113,0.0,3,4,0.05435743746156189,0.0,1.0890914597429439e-07,0.17252710484329148,-0.2812424274403229,0.7324719157868178,3.6314636994522833,3.141592653589793
0.3724766485458564,0.015094721615666115,-0.9279187979922554,700.0000000000001,uniform_pi_zero_N4_T700ns,A_naive,0.13161142468494805,zero,0.873356291384035,0.8733720551007137,0.0,4,4,0.040503120023746675,0.0,4.502727574648942e-07,0.4316356397736629,-0.5126412772234303,0.13161142468494802,2.6844689956288366,3.141592653589793
-0.8621148881372495,0.23377205751671898,-0.44956483934633706,700.0000000000001,uniform_pi_zero_N4_T700ns,D_extended_phase,0.7006058028948865,zero,5.551115123125783e-17,3.141592653589793,0.0,0,4,2.876798889540879,0.0,1.6692157732730454e-05,-2.611997710049125,-3.141592653589793,0.7006058028948865,3.625315254671059,3.141592653589793
-0.9774614863692925,-0.08961764839338847,-0.19114842338134097,700.0000000000001,uniform_pi_zero_N4_T700ns,D_extended_phase,0.9526930376080911,zero,0.019854755040944503,-3.1217379181783618,0.0,1,4,3.233021114808441,0.0,1.8623733112327996e-05,-3.141592653589793,2.958731929453892,0.9526930376080913,3.2487052783039636,3.141592653589793
-0.9200373435997338,-0.3225874855568771,-0.22241537838925873,700.0000000000001,uniform_pi_zero_N4_T700ns,D_extended_phase,0.8413242365453663,zero,0.17203332705624846,-2.9695593870358468,0.0,2,4,3.478823568770801,0.0,1.5857760642937485e-05,3.058216140760697,2.55050135925067,0.8413242365453663,3.297657812921169,3.141592653589793
-0.9837392949961646,-0.06245196232286202,0.16839463139445046,700.0000000000001,uniform_pi_zero_N4_T700ns,D_extended_phase,0.9440272089627434,zero,0.4565350670623471,-2.6850577388159738,0.0,3,4,3.2049918345535766,0.0,0.10574000078053424,3.0781887661733904,3.0781887661733904,0.9440272089627432,2.827250768433329,3.141592653589793
-0.8672731642143939,0.06769045580165856,0.4932091451168728,700.0000000000001,uniform_pi_zero_N4_T700ns,D_extended_phase,0.7477923916311127,zero,0.8733571501429074,-2.2682347029975074,0.0,4,4,3.0637008112243937,0.0,0.5304395693532109,-3.0636942661314497,-3.0636942661314497,0.747792391631113,2.9893874668225657,3.141592653589793
0.5985622533067205,0.011540830644959307,0.8009931573642846,700.0000000000001,uniform_pi_kerr_cancel_N2_T700ns,A_naive,0.3582731927329599,kerr_cancel,-4.336808689942018e-19,0.0,-0.0,0,2,0.019278530819492913,0.0,5.462897864095799e-07,-0.5415554258170729,0.5029984174825564,0.3582731927329599,3.1479130252526275,3.141592653589793
0.9997760192906266,0.01985386068115862,-0.00733044797008293,700.0000000000001,uniform_pi_kerr_cancel_N2_T700ns,A_naive,0.879610127930749,kerr_cancel,0.01985487126264168,0.019854869379580826,0.0,1,2,0.019855698785999652,0.0,8.766365279758794e-10,-0.013239121736113635,-0.026471723761373855,0.8796101279307492,3.8490626884326598,3.141592653589793
