run_id,iteration,timestamp,objective_total,backend,progress_schema_version,objective_terms.infidelity,objective_terms.leakage,objective_terms.time_reg,objective_terms.grid_penalty,objective_terms.constraint_penalty,metrics.fidelity_subspace,metrics.leakage_avg,metrics.leakage_worst,best_so_far.objective_total,best_so_far.iteration,params_summary.max_amp,params_summary.max_detuning,params_summary.times.SQR,solver_stats.n_steps,solver_stats.dt,solver_stats.solver_time_sec
phase2_cluster_like_T0300ns_sigma0p15_start00,0,1772792083.1642065,0.6057390216232654,pulse,1,0.5631096565310251,0.04262936509224041,0.0,0.0,0.0,0.43689034346897493,0.4262936509224041,0.4262936509224041,0.6057390216232654,0,27875392.890551485,35688492.54478005,3.0000000000000004e-07,151,2e-09,0.0
phase2_cluster_like_T0300ns_sigma0p15_start00,1,1772792083.173465,0.5984924649509836,pulse,1,0.5557841152105892,0.042708335808371856,1.3932022500210316e-08,0.0,0.0,0.44421588478941076,0.42708335808371856,0.42708335808371856,0.5984924649509836,1,27875392.890551485,35688492.54478005,3.0000000000000004e-07,151,2e-09,0.0
phase2_cluster_like_T0300ns_sigma0p15_start00,2,1772792083.1811697,0.6136170666650356,pulse,1,0.5710471558125656,0.04256989692044746,1.393202250021029e-08,0.0,0.0,0.4289528441874344,0.42569896920447453,0.42569896920447453,0.5984924649509836,1,27875392.890551485,35688492.54478005,3.0000000000000004e-07,151,2e-09,0.0
phase2_cluster_like_T0300ns_sigma0p15_start00,3,1772792083.1894562,0.5904527245698846,pulse,1,0.5476204777780934,0.04283217713167876,6.966011250105151e-08,0.0,0.0,0.4523795222219066,0.42832177131678756,0.42832177131678756,0.5904527245698846,3,27875392.890551485,35688492.54478005,3.0000000000000004e-07,151,2e-09,0.0
phase2_cluster_like_T0300ns_sigma0p15_start00,4,1772792083.1966374,0.5860112260892397,pulse,1,0.5430883080793467,0.04292279262169056,1.2538820250189273e-07,0.0,0.0,0.45691169192065323,0.4292279262169056,0.4292279262169056,0.5860112260892397,4,27875392.890551485,35688492.54478005,3.0000000000000004e-07,151,2e-09,0.0
phase2_cluster_like_T0300ns_sigma0p15_start00,5,1772792083.204455,0.5834736908557179,pulse,1,0.5404894957681919,0.04298402712685089,1.6796067500630911e-07,0.0,0.0,0.45951050423180806,0.4298402712685089,0.4298402712685089,0.5834736908557179,5,27875392.890551485,35688492.54478005,3.0000000000000004e-07,151,2e-09,0.0
phase2_cluster_like_T0300ns_sigma0p15_start00,6,1772792083.2138515,0.5819858564193238,pulse,1,0.5389618249257809,0.04302383411601288,1.9737753001430064e-07,0.0,0.0,0.46103817507421907,0.43023834116012877,0.43023834116012877,0.5819858564193238,6,27875392.890551485,35688492.54478005,3.0000000000000004e-07,151,2e-09,0.0
phase2_cluster_like_T0300ns_sigma0p15_start00,7,1772792083.2216144,0.5810973339035237,pulse,1,0.5380479406669569,0.04304917649217918,2.167443875410092e-07,0.0,0.0,0.46195205933304306,0.4304917649217918,0.4304917649217918,0.5810973339035237,7,27875392.890551485,35688492.54478005,3.0000000000000004e-07,151,2e-09,0.0
phase2_cluster_like_T0300ns_sigma0p15_start00,8,1772792083.2308824,0.5805600654259988,pulse,1,0.5374947166837567,0.043065119575374504,2.2916686760157667e-07,0.0,0.0,0.46250528331624324,0.430651195753745,0.430651195753745,0.5805600654259988,8,27875392.890551485,35688492.54478005,3.0000000000000004e-07,151,2e-09,0.0
phase2_cluster_like_T0300ns_sigma0p15_start00,9,1772792083.23864,0.5802325842778071,pulse,1,0.5371572676465899,0.04307507961376449,2.370174527752874e-07,0.0,0.0,0.46284273235341006,0.4307507961376449,0.4307507961376449,0.5802325842778071,9,27875392.890551485,35688492.54478005,3.0000000000000004e-07,151,2e-09,0.0
