block_gauge_fidelity,block_rotation_fidelity_mean,block_rotation_fidelity_min,category,cost_name,duration_ns,experiment_id,family_id,full_unitary_fidelity,ideal_post_snap_fidelity,label,lambda_impl_relative_rad,lambda_predicted_relative_rad,lambda_target_relative_rad,max_abs_phase_error_vs_prediction_rad,n_levels,notes,off_block_norm,optimizer,phase_error_rms_rad,phase_steering_distance_from_drift_rad,snap_gap
0.4709016718106531,0.5195815899412708,0.21675526721244598,multitone_fixed_T,baseline,702.0,followup_naive_zero,A_naive,0.45907463405227117,0.4709016718106531,Naive baseline SQR,"[0.0, 0.0198548700165767, 0.17203360881548843, 0.45653637728930513]","[0.0, 0.01985486557068672, 0.17203361371057468, 0.45653624441966834]","[0.0, 0.0, 0.0, 0.0]",1.3286963679304264e-07,4,No optimization; baseline multitone construction.,0.0,,0.244138916507538,6.65170432655275e-08,0.011827037758381953
0.7697242487094801,0.7704984311328134,0.721299182084319,multitone_fixed_T,hybrid_phase,702.0,followup_multitone_zero,D_extended_phase,0.7449907103022184,0.7697242487094801,Phase-aware multitone SQR,"[0.0, 0.019854867380642138, 0.17203360677486512, 0.4565361292338205]","[0.0, 0.01985486557068672, 0.17203361371057468, 0.45653624441966834]","[0.0, 0.0, 0.0, 0.0]",1.1518584785985553e-07,4,"Per-tone amplitude, phase, and detuning freedom.",0.0,L-BFGS-B,0.2441388001293892,5.770433157813135e-08,0.024733538407261668
1.0000017465144864,1.000001746514579,1.0000012589862577,piecewise_iq_fixed_T,hybrid_phase,702.0,followup_piecewise_zero,piecewise_iq,0.967131577602381,1.0000017465144864,Piecewise-constant IQ,"[0.0, 0.019854841349924997, 0.17203272098100694, 0.4565292469845213]","[0.0, 0.01985486557068672, 0.17203361371057468, 0.45653624441966834]","[0.0, 0.0, 0.0, 0.0]",6.9974351470381e-06,4,Ten fixed-duration IQ segments.,0.0,Powell,0.24413542612933795,3.527096942253237e-06,0.03287016891210537
0.9874033883502638,0.9875204952296031,0.9505045229391265,piecewise_iq_wait_fixed_T,hybrid_phase,702.0,followup_wait_zero,piecewise_wait,0.28175053068604056,0.9874033883502638,Segmented IQ with inserted wait,"[0.0, 0.01985479959064698, 0.1720329232814938, 0.4565310409787665]","[0.0, 0.01985486557068672, 0.17203361371057468, 0.45653624441966834]","[0.0, 0.0, 0.0, 0.0]",5.20344090182423e-06,4,Fixed total duration with a central wait window and active correction segments.,0.0,Powell,0.2441362996036831,2.624730600346237e-06,0.7056528576642231
0.30564948031148154,0.4722021613901001,0.020944809106338537,composite_multitone_fixed_T,hybrid_phase,702.0,followup_composite_zero,composite_multitone,0.15729154566827838,0.30564948031148154,Composite phase-switched multitone,"[0.0, 0.019854661527736385, 0.17203119524615604, 0.45651980073714704]","[0.0, 0.01985486557068672, 0.17203361371057468, 0.45653624441966834]","[0.0, 0.0, 0.0, 0.0]",1.6443682521294356e-05,4,Two equal-time active multitone segments with global scale/phase/detuning freedom.,0.0,Powell,0.24413073761167728,8.310915992265941e-06,0.14835793464320315
